customer_id,segment,channel,cohort_month,initial_arr,cac,promo24
C00963,mid_market,inbound,2025-04,50896.96,26528.89,0
C00964,smb,outbound,2025-04,3356.69,2672.52,0
C00965,mid_market,partner,2025-04,36764.53,35225.63,0
C00966,smb,partner,2025-04,11280.35,6149.33,0
C00967,smb,partner,2025-04,7854.11,4191.67,0
C00968,smb,inbound,2025-05,6939.51,2954.82,0
C00969,mid_market,outbound,2025-05,28500.99,31070.7,0
C00970,smb,self_serve,2025-05,10224.94,1372.39,0
C00971,smb,inbound,2025-05,9571.42,4419.46,0
C00972,enterprise,self_serve,2025-05,186621.63,50196.63,0
C00973,mid_market,inbound,2025-05,32642.42,23163.97,0
C00974,smb,self_serve,2025-05,4605.62,628.6,0
C00975,smb,inbound,2025-05,3198.84,1247.09,0
C00976,enterprise,partner,2025-05,157812.11,226684.97,0
C00977,smb,inbound,2025-05,3265.1,1660.8,0
C00978,smb,self_serve,2025-05,10115.2,1515.01,0
C00979,enterprise,inbound,2025-05,152076.05,151492.14,0
C00980,smb,inbound,2025-05,11413.97,4612.78,0
C00981,enterprise,self_serve,2025-05,213755.35,66849.32,0
C00982,smb,outbound,2025-05,10126.92,8491.07,0
C00983,mid_market,self_serve,2025-05,42057.71,10760.94,0
C00984,mid_market,outbound,2025-05,36726.23,52597.49,0
C00985,mid_market,outbound,2025-05,23299.24,37657.52,0
C00986,mid_market,partner,2025-05,20179.79,18163.09,0
C00987,smb,outbound,2025-05,8036.02,7392.38,0
C00988,mid_market,outbound,2025-05,45887.59,69401.65,0
C00989,mid_market,inbound,2025-05,50129.04,27145.05,0
C00990,smb,self_serve,2025-05,8040.77,1031.09,0
C00991,mid_market,outbound,2025-05,53014.98,70937.89,0
C00992,smb,outbound,2025-05,9231.75,7877.47,0
C00993,mid_market,inbound,2025-05,22098.77,13583.51,0
C00994,mid_market,outbound,2025-05,38783.07,60228.1,0
C00995,mid_market,outbound,2025-05,41358.31,50503.04,0
C00996,mid_market,self_serve,2025-05,18869.45,3149.45,0
C00997,enterprise,self_serve,2025-05,131932.74,40998.52,0
C00998,mid_market,outbound,2025-05,42810.45,49253.0,0
C00999,enterprise,inbound,2025-05,187330.21,154546.07,0
C01000,mid_market,self_serve,2025-05,53568.97,9931.51,0
C01001,smb,outbound,2025-05,3359.39,3138.17,0
C01002,mid_market,inbound,2025-05,59352.38,32847.53,0
C01003,smb,outbound,2025-05,5707.92,4559.3,0
C01004,mid_market,outbound,2025-05,31451.89,50056.1,0
C01005,mid_market,partner,2025-05,16643.78,14977.01,0
C01006,smb,self_serve,2025-06,2490.01,296.77,0
C01007,mid_market,self_serve,2025-06,25654.35,5228.82,0
C01008,smb,outbound,2025-06,10931.87,9886.32,0
C01009,mid_market,inbound,2025-06,22171.04,14955.17,0
C01010,smb,partner,2025-06,9690.88,5719.07,0
C01011,smb,partner,2025-06,11576.08,6780.42,0
C01012,mid_market,inbound,2025-06,52174.37,27607.54,0
C01013,mid_market,inbound,2025-06,35449.06,22444.75,0
C01014,smb,outbound,2025-06,11433.36,11398.94,0
C01015,smb,inbound,2025-06,9162.67,3248.8,0
C01016,mid_market,outbound,2025-06,18652.1,28797.22,0
C01017,mid_market,outbound,2025-06,38223.13,54288.66,0
C01018,mid_market,inbound,2025-06,59997.54,34996.15,0
C01019,mid_market,inbound,2025-06,21465.92,11778.45,0
C01020,smb,outbound,2025-06,7122.12,5634.79,0
C01021,enterprise,partner,2025-06,128911.25,143172.32,0
C01022,mid_market,inbound,2025-06,39490.87,20680.73,0
C01023,smb,inbound,2025-06,8604.66,4031.88,0
C01024,enterprise,inbound,2025-06,91326.13,67680.58,0
C01025,mid_market,outbound,2025-06,49956.22,57224.95,0
C01026,mid_market,self_serve,2025-06,36311.59,9127.64,0
C01027,enterprise,partner,2025-06,206323.59,251460.65,0
C01028,smb,outbound,2025-06,4469.0,4533.93,0
C01029,smb,outbound,2025-06,3327.14,2918.42,0
C01030,mid_market,partner,2025-06,33512.6,23267.26,0
C01031,smb,self_serve,2025-06,11726.81,1570.69,0
C01032,mid_market,outbound,2025-06,20324.04,29253.33,0
C01033,smb,partner,2025-06,8832.52,5399.16,0
C01034,mid_market,partner,2025-06,42546.93,35200.08,0
C01035,mid_market,partner,2025-06,57261.96,47134.39,0
C01036,smb,outbound,2025-06,9651.83,7982.18,0
C01037,smb,partner,2025-06,7010.54,3760.37,0
C01038,mid_market,inbound,2025-06,53315.88,32303.59,0
C01039,mid_market,outbound,2025-06,31172.73,38979.89,0
C01040,enterprise,outbound,2025-06,166637.98,312150.27,0
C01041,smb,self_serve,2025-06,9778.43,1225.12,0
C01042,mid_market,inbound,2025-06,18538.41,8695.09,0
C01043,mid_market,inbound,2025-07,46323.17,30586.54,0
C01044,mid_market,inbound,2025-07,50654.61,31856.34,0
C01045,mid_market,outbound,2025-07,56555.89,88282.05,0
C01046,smb,outbound,2025-07,10662.45,9250.9,0
C01047,smb,inbound,2025-07,3829.02,1886.02,0
C01048,smb,outbound,2025-07,8677.86,10122.97,0
C01049,smb,inbound,2025-07,11756.42,4568.0,0
C01050,mid_market,self_serve,2025-07,13213.7,2407.05,0
C01051,mid_market,outbound,2025-07,59822.01,73703.32,0
C01052,mid_market,inbound,2025-07,15577.25,10200.95,0
C01053,smb,inbound,2025-07,10877.42,3823.89,0
C01054,mid_market,self_serve,2025-07,20088.87,4842.72,0
C01055,smb,inbound,2025-07,3781.82,1588.16,0
C01056,smb,partner,2025-07,4108.09,2181.48,0
C01057,enterprise,self_serve,2025-07,102813.68,25225.22,0
C01058,mid_market,partner,2025-07,40096.16,31290.05,0
C01059,smb,inbound,2025-07,2867.95,1410.19,0
C01060,mid_market,partner,2025-07,28478.44,29451.74,0
C01061,smb,outbound,2025-07,6329.59,5332.89,0
C01062,mid_market,partner,2025-07,53286.04,42090.84,0
C01063,smb,inbound,2025-07,6368.46,2300.16,0
C01064,mid_market,partner,2025-07,42510.69,31566.95,0
C01065,enterprise,self_serve,2025-07,154077.78,44771.2,0
C01066,enterprise,outbound,2025-07,141414.88,316952.26,0
C01067,mid_market,self_serve,2025-07,42427.01,7522.04,0
C01068,mid_market,outbound,2025-07,39229.21,45365.22,0
C01069,smb,outbound,2025-07,10192.04,8522.44,0
C01070,mid_market,self_serve,2025-07,53274.7,10338.42,0
C01071,smb,outbound,2025-07,3918.62,3402.13,0
C01072,enterprise,inbound,2025-08,207909.64,199214.72,0
C01073,enterprise,outbound,2025-08,125791.51,223835.62,0
C01074,mid_market,outbound,2025-08,52204.65,70346.71,0
C01075,enterprise,inbound,2025-08,219298.26,174869.59,0
C01076,mid_market,partner,2025-08,43845.12,41634.49,0
C01077,mid_market,inbound,2025-08,14429.66,9675.74,0
C01078,mid_market,outbound,2025-08,40199.31,65758.5,0
C01079,smb,self_serve,2025-08,9575.56,1352.04,0
C01080,mid_market,self_serve,2025-08,15754.37,2677.91,0
C01081,smb,inbound,2025-08,5218.99,2324.66,0
C01082,smb,outbound,2025-08,5799.15,5628.21,0
C01083,smb,self_serve,2025-08,11175.61,1670.18,0
C01084,smb,outbound,2025-08,9784.48,7783.26,0
C01085,smb,partner,2025-08,4775.39,2739.06,0
C01086,smb,partner,2025-08,10497.16,6579.26,0
C01087,smb,inbound,2025-08,11323.85,5294.4,0
C01088,enterprise,partner,2025-08,210751.89,267365.98,0
C01089,mid_market,outbound,2025-08,52846.73,66693.05,0
C01090,mid_market,self_serve,2025-08,33773.93,8466.15,0
C01091,smb,outbound,2025-08,9585.96,9895.58,0
C01092,smb,self_serve,2025-08,6570.49,1151.02,0
C01093,mid_market,partner,2025-08,33060.96,25256.34,0
C01094,mid_market,partner,2025-08,22651.87,18571.72,0
C01095,smb,self_serve,2025-08,10793.21,1464.64,0
C01096,smb,self_serve,2025-08,8806.33,1208.27,0
C01097,smb,inbound,2025-08,5850.71,2315.84,0
C01098,mid_market,partner,2025-08,58741.74,45034.31,0
C01099,smb,inbound,2025-08,9754.57,3874.01,0
C01100,mid_market,self_serve,2025-08,12743.76,3228.46,0
C01101,smb,self_serve,2025-08,9583.81,1697.26,0
C01102,smb,inbound,2025-08,11561.31,3835.79,0
C01103,mid_market,partner,2025-08,14916.3,10799.37,0
C01104,enterprise,outbound,2025-09,60305.87,112474.67,0
C01105,smb,inbound,2025-09,3105.07,1015.6,0
C01106,mid_market,outbound,2025-09,15233.55,22035.73,0
C01107,enterprise,partner,2025-09,222290.19,244653.47,0
C01108,smb,self_serve,2025-09,8157.87,1268.76,0
C01109,smb,outbound,2025-09,4113.4,3544.49,0
C01110,mid_market,self_serve,2025-09,33255.38,8287.28,0
C01111,smb,partner,2025-09,7797.5,3867.86,0
C01112,smb,partner,2025-09,4400.53,3145.38,0
C01113,smb,inbound,2025-09,11069.83,4731.78,0
C01114,enterprise,self_serve,2025-09,80028.9,26891.4,0
C01115,mid_market,partner,2025-09,55181.0,54467.61,0
C01116,mid_market,self_serve,2025-09,54156.8,10201.1,0
C01117,smb,partner,2025-09,8974.84,4246.28,0
C01118,enterprise,inbound,2025-09,221778.62,158637.25,0
C01119,smb,inbound,2025-09,6222.28,2195.88,0
C01120,smb,outbound,2025-09,4787.69,3915.58,0
C01121,mid_market,partner,2025-09,19118.96,13539.72,0
C01122,enterprise,partner,2025-09,112194.99,120272.7,0
C01123,smb,partner,2025-09,11136.85,7882.04,0
C01124,mid_market,inbound,2025-09,20505.16,13356.07,0
C01125,mid_market,partner,2025-09,43982.0,41250.27,0
C01126,mid_market,partner,2025-09,16427.31,11909.95,0
C01127,smb,self_serve,2025-09,8615.18,1349.32,0
C01128,smb,outbound,2025-09,7165.91,7311.26,0
C01129,smb,partner,2025-09,5217.12,2574.29,0
C01130,enterprise,outbound,2025-09,176520.71,338526.37,0
C01131,enterprise,outbound,2025-09,134448.34,245782.27,0
C01132,mid_market,inbound,2025-09,34894.48,24850.15,0
C01133,smb,partner,2025-09,5082.16,2649.45,0
C01134,smb,outbound,2025-09,4790.94,3606.23,0
C01135,mid_market,inbound,2025-09,20559.41,11345.16,0
C01136,smb,inbound,2025-09,5061.8,2025.78,0
C01137,mid_market,inbound,2025-09,33368.69,18496.0,0
C01138,mid_market,outbound,2025-09,58989.65,89085.7,0
C01139,smb,inbound,2025-09,4355.35,1812.81,0
C01140,mid_market,inbound,2025-09,21232.48,12255.02,0
C01141,smb,self_serve,2025-09,11754.69,1757.67,0
C01142,smb,outbound,2025-09,7701.69,8288.49,0
C01143,mid_market,outbound,2025-09,59874.01,85024.96,0
C01144,smb,outbound,2025-09,4904.97,4246.04,0
C01145,smb,inbound,2025-10,2564.47,1214.93,0
C01146,smb,inbound,2025-10,4420.91,1987.05,0
C01147,mid_market,self_serve,2025-10,32640.78,5936.07,0
C01148,smb,self_serve,2025-10,4997.78,734.78,0
C01149,mid_market,inbound,2025-10,56061.4,38268.85,0
C01150,mid_market,inbound,2025-10,48118.22,31896.35,0
C01151,smb,inbound,2025-10,2124.64,931.27,0
C01152,mid_market,inbound,2025-10,38703.31,22570.44,0
C01153,smb,self_serve,2025-10,11871.38,1869.45,0
C01154,smb,partner,2025-10,4851.5,2447.03,0
C01155,mid_market,outbound,2025-10,37249.65,40442.66,0
C01156,mid_market,outbound,2025-10,14457.24,18187.77,0
C01157,enterprise,partner,2025-10,94408.48,90948.32,0
C01158,smb,inbound,2025-10,6347.52,2967.36,0
C01159,smb,partner,2025-10,1977.83,1086.74,0
C01160,mid_market,inbound,2025-10,35996.61,18857.39,0
C01161,mid_market,partner,2025-10,44100.23,43640.54,0
C01162,smb,partner,2025-10,11424.94,6355.11,0
C01163,smb,outbound,2025-10,7868.97,5997.21,0
C01164,mid_market,outbound,2025-10,37359.2,47861.56,0
C01165,smb,inbound,2025-10,7720.33,3176.71,0
C01166,smb,outbound,2025-10,9241.01,8790.28,0
C01167,mid_market,outbound,2025-10,23032.65,25795.56,0
C01168,mid_market,inbound,2025-10,15888.55,10081.19,0
C01169,smb,inbound,2025-10,10090.8,3819.02,0
C01170,mid_market,inbound,2025-10,47643.0,25308.56,0
C01171,smb,self_serve,2025-10,9973.63,1558.48,0
C01172,smb,inbound,2025-10,8241.65,3661.65,0
C01173,mid_market,inbound,2025-10,12261.9,8254.74,0
C01174,mid_market,inbound,2025-10,25487.17,15373.03,0
C01175,mid_market,outbound,2025-10,57103.49,72865.46,0
C01176,mid_market,inbound,2025-10,35171.11,22072.32,0
C01177,smb,partner,2025-11,9028.18,4673.42,0
C01178,mid_market,partner,2025-11,27241.61,23739.08,0
C01179,mid_market,partner,2025-11,34451.54,31784.08,0
C01180,smb,self_serve,2025-11,7398.43,1218.89,0
C01181,mid_market,inbound,2025-11,28279.27,19820.31,0
C01182,smb,self_serve,2025-11,2645.91,327.46,0
C01183,mid_market,inbound,2025-11,57224.66,41292.0,0
C01184,mid_market,partner,2025-11,30346.43,31378.61,0
C01185,smb,partner,2025-11,7981.59,5628.38,0
C01186,smb,inbound,2025-11,10034.49,4609.39,0
C01187,smb,inbound,2025-11,10809.3,4540.82,0
C01188,mid_market,inbound,2025-11,38817.82,19813.21,0
C01189,mid_market,inbound,2025-11,40703.57,29554.14,0
C01190,enterprise,inbound,2025-11,205819.42,164024.89,0
C01191,smb,outbound,2025-11,10140.96,8682.85,0
C01192,mid_market,outbound,2025-11,46628.18,55726.68,0
C01193,mid_market,outbound,2025-11,56889.7,73418.91,0
C01194,smb,outbound,2025-11,9622.24,7986.57,0
C01195,enterprise,inbound,2025-11,216999.31,214956.64,0
C01196,enterprise,self_serve,2025-11,204553.66,60024.07,0
C01197,smb,self_serve,2025-11,3516.34,505.99,0
C01198,smb,self_serve,2025-11,3603.74,511.67,0
C01199,mid_market,self_serve,2025-11,30979.48,7009.86,0
C01200,smb,inbound,2025-11,3420.71,1612.23,0
C01201,enterprise,self_serve,2025-11,86478.32,28520.83,0
C01202,mid_market,outbound,2025-11,50500.35,82281.7,0
C01203,mid_market,inbound,2025-11,36756.23,22594.15,0
C01204,mid_market,outbound,2025-11,28893.7,40499.65,0
C01205,mid_market,partner,2025-11,16866.13,15491.15,0
C01206,smb,partner,2025-11,8385.73,4748.63,0
C01207,smb,outbound,2025-11,11698.79,11383.22,0
C01208,mid_market,partner,2025-11,56051.13,58073.08,0
C01209,smb,inbound,2025-11,7820.13,3680.46,0
C01210,enterprise,partner,2025-11,230795.06,274487.44,0
C01211,smb,partner,2025-11,5154.65,3486.81,0
C01212,smb,inbound,2025-11,3913.16,1877.87,0
C01213,enterprise,inbound,2025-11,210969.14,209096.98,0
C01214,mid_market,self_serve,2025-11,48794.66,10021.42,0
C01215,smb,outbound,2025-11,10684.65,9942.89,0
C01216,enterprise,outbound,2025-11,113143.08,226659.19,0
C01217,smb,inbound,2025-12,7741.09,2878.03,0
C01218,smb,outbound,2025-12,10542.77,10413.35,0
C01219,mid_market,inbound,2025-12,49201.26,35806.21,0
C01220,enterprise,partner,2025-12,191922.83,231238.42,0
C01221,smb,partner,2025-12,10483.79,5589.06,0
C01222,mid_market,inbound,2025-12,49155.07,29836.21,0
C01223,smb,inbound,2025-12,11248.73,4121.95,0
C01224,mid_market,outbound,2025-12,13328.92,15681.43,0
C01225,smb,inbound,2025-12,8372.06,3379.61,0
C01226,smb,outbound,2025-12,9488.44,8952.55,0
C01227,smb,partner,2025-12,7422.2,4872.8,0
C01228,smb,inbound,2025-12,9357.4,4734.53,0
C01229,mid_market,self_serve,2025-12,57296.03,13025.2,0
C01230,smb,inbound,2025-12,2050.92,973.94,0
C01231,mid_market,inbound,2025-12,43051.14,30352.54,0
C01232,smb,partner,2025-12,9907.58,6880.01,0
C01233,smb,partner,2025-12,5711.73,3609.9,0
C01234,smb,outbound,2025-12,11958.4,13695.46,0
C01235,mid_market,self_serve,2025-12,13209.13,2743.22,0
C01236,enterprise,outbound,2025-12,109233.9,242101.09,0
C01237,mid_market,inbound,2025-12,34989.67,18481.51,0
C01238,mid_market,self_serve,2025-12,44209.81,11120.05,0
C01239,enterprise,inbound,2025-12,100326.24,75651.78,0
C01240,smb,inbound,2025-12,4523.3,2282.47,0
C01241,smb,inbound,2025-12,8363.3,2764.64,0
C01242,mid_market,partner,2025-12,29671.66,19842.04,0
C01243,enterprise,self_serve,2025-12,127205.52,37035.47,0
C01244,enterprise,inbound,2025-12,212420.05,171931.33,0
C01245,smb,partner,2025-12,6704.09,4093.02,0
C01246,smb,partner,2025-12,5474.51,2632.77,0
C01247,mid_market,self_serve,2025-12,25978.81,4419.4,0
C01248,smb,self_serve,2025-12,6713.84,1017.83,0
C01249,smb,inbound,2025-12,3710.78,1350.1,0
C01250,mid_market,partner,2025-12,53586.94,50605.39,0
C01251,smb,inbound,2025-12,2307.43,946.67,0
C01252,smb,inbound,2025-12,11146.92,5447.63,0
C01253,smb,self_serve,2025-12,4487.81,787.96,0
C01254,mid_market,outbound,2025-12,25867.69,30123.81,0
C01255,enterprise,outbound,2025-12,198064.11,362093.1,0
C01256,smb,outbound,2025-12,9227.29,7647.57,0
C01257,smb,partner,2026-01,10440.03,7348.63,0
C01258,smb,inbound,2026-01,8906.52,3175.88,0
C01259,mid_market,self_serve,2026-01,15530.53,3071.35,0
C01260,mid_market,outbound,2026-01,59103.29,77295.17,0
C01261,smb,partner,2026-01,7415.1,3876.73,0
C01262,smb,inbound,2026-01,4727.59,1941.29,0
C01263,smb,self_serve,2026-01,9342.51,1661.68,0
C01264,mid_market,outbound,2026-01,32907.34,46492.89,0
C01265,mid_market,outbound,2026-01,40316.92,50461.34,0
C01266,smb,inbound,2026-01,6237.04,2317.0,0
C01267,enterprise,outbound,2026-01,236477.92,369770.56,0
C01268,smb,self_serve,2026-01,5755.47,697.96,0
C01269,smb,partner,2026-01,7352.41,4851.6,0
C01270,smb,partner,2026-01,11407.02,5646.54,0
C01271,smb,outbound,2026-01,1861.48,1603.58,0
C01272,smb,outbound,2026-01,6491.51,7533.31,0
C01273,mid_market,inbound,2026-01,45918.82,32583.01,0
C01274,smb,partner,2026-01,5636.98,2823.06,0
C01275,mid_market,outbound,2026-01,16429.53,23642.9,0
C01276,enterprise,inbound,2026-01,223279.66,225199.9,0
C01277,smb,inbound,2026-01,5128.77,1855.1,0
C01278,mid_market,partner,2026-01,46077.05,37043.6,0
C01279,mid_market,inbound,2026-01,21462.72,11595.3,0
C01280,mid_market,outbound,2026-01,17396.31,19130.57,0
C01281,enterprise,partner,2026-01,69528.85,66013.79,0
C01282,mid_market,inbound,2026-01,48397.06,32721.23,0
C01283,mid_market,inbound,2026-01,17980.63,10495.23,0
C01284,enterprise,inbound,2026-01,114437.14,110037.47,0
C01285,mid_market,inbound,2026-01,16870.71,11199.16,0
C01286,enterprise,outbound,2026-01,159783.09,340607.19,0
C01287,smb,partner,2026-02,1905.16,1156.04,0
C01288,enterprise,self_serve,2026-02,205021.79,56379.87,0
C01289,smb,inbound,2026-02,10649.69,4923.42,0
C01290,smb,inbound,2026-02,8557.91,4341.7,0
C01291,smb,self_serve,2026-02,10210.9,1779.62,0
C01292,mid_market,inbound,2026-02,21743.19,10983.5,0
C01293,smb,self_serve,2026-02,9358.02,1513.93,0
C01294,mid_market,outbound,2026-02,20369.94,24129.98,0
C01295,mid_market,outbound,2026-02,51016.9,57072.55,0
C01296,enterprise,inbound,2026-02,192196.16,155366.27,0
C01297,smb,partner,2026-02,3536.47,1697.99,0
C01298,enterprise,partner,2026-02,80739.91,114851.38,0
C01299,smb,inbound,2026-02,5298.31,2569.7,0
C01300,smb,self_serve,2026-02,3189.77,571.65,0
C01301,mid_market,inbound,2026-02,24302.55,16425.48,0
C01302,smb,outbound,2026-02,6093.6,7060.85,0
C01303,mid_market,partner,2026-02,19477.26,13536.86,0
C01304,smb,inbound,2026-02,11975.74,4203.51,0
C01305,smb,outbound,2026-02,11183.8,8860.5,0
C01306,mid_market,inbound,2026-02,42219.37,25274.23,0
C01307,smb,outbound,2026-02,6566.1,5223.14,0
C01308,mid_market,inbound,2026-02,38866.85,21547.28,0
C01309,mid_market,self_serve,2026-02,57508.11,12899.69,0
C01310,mid_market,partner,2026-02,32561.57,26462.49,0
C01311,mid_market,self_serve,2026-02,37888.54,7538.39,0
C01312,smb,partner,2026-02,10669.77,7394.56,0
C01313,mid_market,self_serve,2026-02,19330.89,4454.19,0
C01314,mid_market,outbound,2026-02,50076.92,73135.44,0
C01315,smb,inbound,2026-02,6272.72,2402.61,0
C01316,smb,outbound,2026-02,2659.85,2872.52,0
C01317,enterprise,self_serve,2026-02,161319.35,50375.03,0
C01318,mid_market,self_serve,2026-02,53069.5,9605.98,0
C01319,smb,self_serve,2026-02,11403.51,1992.34,0
C01320,smb,inbound,2026-02,11974.13,5446.25,0
C01321,smb,inbound,2026-02,9866.97,3392.23,0
C01322,enterprise,outbound,2026-02,107160.57,211763.98,0
C01323,smb,partner,2026-02,4276.34,2052.8,0
C01324,mid_market,inbound,2026-02,42012.96,19765.01,0
C01325,enterprise,self_serve,2026-02,97437.24,29183.26,0
C01326,mid_market,outbound,2026-02,25831.23,28904.71,0
C01327,mid_market,self_serve,2026-02,22574.22,4245.87,0
C01328,mid_market,outbound,2026-03,31539.95,39507.27,0
C01329,smb,inbound,2026-03,11035.37,4429.93,0
C01330,mid_market,partner,2026-03,53950.38,50958.66,0
C01331,smb,self_serve,2026-03,3507.11,597.48,0
C01332,smb,outbound,2026-03,10171.45,10032.76,0
C01333,mid_market,self_serve,2026-03,45407.43,11362.0,0
C01334,smb,self_serve,2026-03,9856.68,1231.99,0
C01335,smb,inbound,2026-03,9239.92,3739.9,0
C01336,smb,outbound,2026-03,9721.4,8820.91,0
C01337,mid_market,self_serve,2026-03,30820.44,7401.09,0
C01338,smb,self_serve,2026-03,5059.84,739.42,0
C01339,smb,inbound,2026-03,5378.67,2254.43,0
C01340,smb,outbound,2026-03,10065.89,11048.7,0
C01341,mid_market,partner,2026-03,36698.13,32653.87,0
C01342,smb,outbound,2026-03,3508.48,4072.42,0
C01343,smb,inbound,2026-03,10830.96,5131.45,0
C01344,enterprise,inbound,2026-03,176453.73,179019.6,0
C01345,smb,inbound,2026-03,5368.72,2530.64,0
C01346,mid_market,outbound,2026-03,52675.13,62218.92,0
C01347,enterprise,outbound,2026-03,144449.31,251902.34,0
C01348,smb,inbound,2026-03,10051.24,3479.79,0
C01349,smb,partner,2026-03,8184.35,5086.95,0
C01350,mid_market,outbound,2026-03,58638.97,95553.58,0
C01351,smb,partner,2026-03,8172.25,4084.44,0
C01352,mid_market,inbound,2026-03,22294.64,12393.6,0
C01353,smb,partner,2026-03,6436.75,3845.22,0
C01354,smb,inbound,2026-03,11938.31,5583.11,0
C01355,smb,self_serve,2026-03,5329.43,712.16,0
C01356,smb,partner,2026-03,6867.11,4224.1,0
C01357,mid_market,self_serve,2026-03,38422.88,6806.55,0
C01358,mid_market,partner,2026-03,50930.61,47520.68,0
C01359,smb,outbound,2026-03,8870.23,7302.62,0
C01360,smb,outbound,2026-03,7163.66,6452.81,0
C01361,mid_market,outbound,2026-03,45469.03,68916.64,0
C01362,smb,inbound,2026-03,3435.56,1284.8,0
C01363,smb,partner,2026-03,11621.87,7119.31,0
C01364,mid_market,self_serve,2026-03,35479.11,7942.85,0
C01365,smb,outbound,2026-03,6999.59,6315.55,0
C01366,mid_market,outbound,2026-03,40725.73,45914.32,0
C01367,smb,outbound,2026-03,11533.55,9828.09,0
C01368,mid_market,self_serve,2026-03,52294.98,9174.96,0
C01369,smb,outbound,2026-03,3854.25,2956.56,0
C01370,enterprise,outbound,2026-03,220074.75,495404.16,0
C01371,smb,outbound,2026-03,5194.96,4659.77,0
C01372,mid_market,outbound,2026-03,12737.37,18594.2,0
C01373,mid_market,partner,2026-04,58418.68,58116.88,0
C01374,mid_market,partner,2026-04,16242.36,16821.83,0
C01375,enterprise,partner,2026-04,200864.42,211848.25,0
C01376,smb,self_serve,2026-04,4741.71,750.37,0
C01377,mid_market,outbound,2026-04,45870.74,53050.65,0
C01378,enterprise,inbound,2026-04,235108.71,212537.71,0
C01379,smb,partner,2026-04,5826.93,2845.91,0
C01380,smb,self_serve,2026-04,2209.19,267.6,0
C01381,mid_market,partner,2026-04,38638.44,36091.67,0
C01382,smb,outbound,2026-04,4765.54,5092.67,0
C01383,mid_market,inbound,2026-04,15492.88,10571.54,0
C01384,smb,inbound,2026-04,11162.83,3682.6,0
C01385,enterprise,inbound,2026-04,90985.04,61472.12,0
C01386,mid_market,partner,2026-04,26251.45,19928.7,0
C01387,smb,outbound,2026-04,10875.34,10867.22,0
C01388,mid_market,partner,2026-04,30303.16,26914.28,0
C01389,enterprise,inbound,2026-04,214666.31,190105.98,0
C01390,enterprise,inbound,2026-04,217460.83,217484.79,0
C01391,smb,partner,2026-04,7953.35,4567.06,0
C01392,smb,partner,2026-04,1978.48,1120.44,0
C01393,enterprise,inbound,2026-04,95177.26,80881.2,0
C01394,smb,self_serve,2026-04,8289.26,1083.11,0
C01395,mid_market,outbound,2026-04,59072.13,93864.45,0
C01396,smb,inbound,2026-04,8329.6,3250.89,0
C01397,smb,inbound,2026-04,7468.53,2563.5,0
C01398,mid_market,inbound,2026-04,22839.91,13386.91,0
C01399,smb,inbound,2026-04,10235.13,4361.48,0
C01400,mid_market,partner,2026-04,30324.59,21192.4,0
C01401,mid_market,self_serve,2026-04,46389.44,10902.49,0
C01402,smb,outbound,2026-04,9406.7,10578.61,0
C01403,mid_market,self_serve,2026-04,52832.66,12289.96,0
C01404,smb,partner,2026-04,7895.0,4957.9,0
C01405,mid_market,inbound,2026-04,57625.38,27865.61,0
C01406,smb,self_serve,2026-04,3369.94,468.36,0
C01407,smb,inbound,2026-04,10944.15,5314.17,0
C01408,smb,outbound,2026-04,11498.85,8635.5,0
C01409,mid_market,partner,2026-04,16894.37,15132.92,0
C01410,mid_market,inbound,2026-04,57217.29,37178.42,0
C01411,smb,self_serve,2026-04,2558.44,457.58,0
C01412,mid_market,inbound,2026-04,39814.23,24464.99,0
C01413,mid_market,outbound,2026-05,28212.88,35623.78,0
C01414,smb,partner,2026-05,6727.72,4771.86,0
C01415,smb,partner,2026-05,6318.43,3515.34,0
C01416,mid_market,inbound,2026-05,51987.43,25452.78,0
C01417,smb,inbound,2026-05,2012.35,816.73,0
C01418,enterprise,partner,2026-05,168380.2,164018.39,0
C01419,mid_market,self_serve,2026-05,17400.13,3413.64,0
C01420,mid_market,self_serve,2026-05,55183.06,12820.97,0
C01421,smb,self_serve,2026-05,3794.78,472.86,0
C01422,smb,partner,2026-05,5610.67,2812.45,0
C01423,mid_market,inbound,2026-05,23662.6,13746.51,0
C01424,smb,inbound,2026-05,2559.24,1194.16,0
C01425,mid_market,self_serve,2026-05,20256.55,4559.03,0
C01426,mid_market,inbound,2026-05,16407.05,9009.72,0
C01427,mid_market,partner,2026-05,51539.07,43624.24,0
C01428,smb,self_serve,2026-05,4287.24,568.73,0
C01429,mid_market,inbound,2026-05,13455.97,8430.57,0
C01430,enterprise,self_serve,2026-05,129981.33,47001.91,0
C01431,enterprise,outbound,2026-05,160428.93,250560.26,0
C01432,mid_market,partner,2026-05,43446.31,42348.98,0
C01433,mid_market,outbound,2026-05,29616.87,39530.05,0
C01434,mid_market,outbound,2026-05,56529.08,65468.47,0
C01435,smb,partner,2026-05,11021.1,5500.7,0
C01436,enterprise,partner,2026-05,180138.55,224519.52,0
C01437,smb,partner,2026-05,1845.15,961.26,0
C01438,smb,outbound,2026-05,7442.66,8203.0,0
C01439,smb,outbound,2026-05,8157.33,6721.92,0
C01440,mid_market,inbound,2026-05,36661.98,21747.02,0
C01441,mid_market,partner,2026-05,14069.6,14136.96,0
C01442,smb,inbound,2026-05,5718.85,2876.16,0
C01443,mid_market,partner,2026-05,37085.81,25500.09,0
