robot_id,month,months_since_deploy,hours_available,hours_used,utilization,uptime,revenue,connectivity,edge_compute,field_service,incidents
RB0035,2026-01,9,337.4,207.1,0.6139,0.9585,4349.29,85.0,86.99,491.26,1
RB0035,2026-02,10,338.7,212.4,0.6271,0.9621,4460.16,85.0,89.2,799.66,1
RB0035,2026-03,11,336.7,220.6,0.6552,0.9567,4633.06,85.0,92.66,669.07,0
RB0035,2026-04,12,340.2,225.8,0.6637,0.9665,4741.7,85.0,94.83,484.83,0
RB0035,2026-05,13,347.5,221.6,0.6377,0.9873,4654.24,85.0,93.08,754.45,0
RB0035,2026-06,14,336.7,206.3,0.6129,0.9564,4332.98,85.0,86.66,813.19,0
RB0036,2025-04,0,346.0,66.0,0.1909,0.983,1453.01,85.0,27.74,740.38,0
RB0036,2025-05,1,335.3,132.6,0.3955,0.9526,2917.59,85.0,55.7,468.93,0
RB0036,2025-06,2,346.1,194.4,0.5617,0.9831,4276.84,85.0,81.65,751.53,0
RB0036,2025-07,3,339.0,259.1,0.7643,0.963,5699.56,85.0,108.81,504.15,0
RB0036,2025-08,4,346.8,295.6,0.8525,0.9852,6503.6,85.0,124.16,780.59,0
RB0036,2025-09,5,342.2,264.9,0.7742,0.9722,5828.7,85.0,111.28,708.85,0
RB0036,2025-10,6,340.2,259.3,0.7621,0.9666,5704.81,85.0,108.91,683.11,0
RB0036,2025-11,7,346.6,264.0,0.7616,0.9847,5807.76,85.0,110.88,752.14,0
RB0036,2025-12,8,336.0,251.7,0.749,0.9546,5536.97,85.0,105.71,835.88,0
RB0036,2026-01,9,340.4,265.1,0.7788,0.967,5832.16,85.0,111.34,513.56,0
RB0036,2026-02,10,337.4,277.5,0.8223,0.9587,6104.93,85.0,116.55,432.03,0
RB0036,2026-03,11,339.5,285.3,0.8402,0.9645,6276.11,85.0,119.82,819.36,0
RB0036,2026-04,12,335.6,253.6,0.7556,0.9535,5579.04,85.0,106.51,425.48,0
RB0036,2026-05,13,341.1,260.1,0.7628,0.9689,5723.22,85.0,109.26,562.61,0
RB0036,2026-06,14,343.4,281.0,0.8185,0.9754,6182.63,85.0,118.03,580.22,0
RB0037,2025-05,0,345.5,64.1,0.1856,0.9814,1410.51,85.0,26.93,707.52,0
RB0037,2025-06,1,341.9,139.1,0.407,0.9712,3061.19,85.0,58.44,532.51,0
RB0037,2025-07,2,337.0,199.9,0.5932,0.9573,4397.62,85.0,83.95,613.55,0
RB0037,2025-08,3,345.1,257.3,0.7457,0.9803,5660.97,85.0,108.07,759.35,0
RB0037,2025-09,4,347.7,273.0,0.7852,0.9877,6005.52,85.0,114.65,441.19,0
RB0037,2025-10,5,344.3,255.1,0.741,0.9782,5613.15,85.0,107.16,580.31,0
RB0037,2025-11,6,346.3,252.7,0.7297,0.9837,5558.65,85.0,106.12,674.68,1
RB0037,2025-12,7,342.5,276.3,0.8067,0.9731,6079.5,85.0,116.06,423.08,0
RB0037,2026-01,8,343.7,244.0,0.7098,0.9765,5367.01,85.0,102.46,507.12,0
RB0037,2026-02,9,341.7,281.5,0.8237,0.9708,6192.14,85.0,118.21,565.32,0
RB0037,2026-03,10,342.7,251.2,0.7331,0.9736,5526.88,85.0,105.51,526.3,0
RB0037,2026-04,11,335.3,265.1,0.7907,0.9526,5833.05,85.0,111.36,611.05,0
RB0037,2026-05,12,334.5,242.1,0.7239,0.9502,5326.48,85.0,101.69,594.95,0
RB0037,2026-06,13,334.6,236.7,0.7072,0.9507,5206.72,85.0,99.4,621.84,0
RB0038,2025-05,0,345.9,51.9,0.15,0.9825,1089.31,85.0,21.79,577.4,1
RB0038,2025-06,1,343.0,111.6,0.3253,0.9746,2343.11,85.0,46.86,533.95,0
RB0038,2025-07,2,341.1,161.8,0.4744,0.969,3397.63,85.0,67.95,640.1,0
RB0038,2025-08,3,340.5,208.4,0.6122,0.9673,4377.15,85.0,87.54,634.69,0
RB0038,2025-09,4,338.5,193.6,0.572,0.9615,4065.61,85.0,81.31,568.83,0
RB0038,2025-10,5,342.5,190.7,0.5567,0.9729,4003.92,85.0,80.08,478.41,0
RB0038,2025-11,6,339.7,220.9,0.6503,0.9652,4639.35,85.0,92.79,525.15,0
RB0038,2025-12,7,347.8,225.7,0.6488,0.9881,4739.17,85.0,94.78,601.24,0
RB0038,2026-01,8,339.4,186.5,0.5495,0.9643,3916.75,85.0,78.34,493.36,0
RB0038,2026-02,9,348.4,211.8,0.6077,0.9899,4446.79,85.0,88.94,730.83,0
RB0038,2026-03,10,346.7,191.0,0.5509,0.9848,4010.79,85.0,80.22,525.51,0
RB0038,2026-04,11,337.4,222.0,0.6581,0.9585,4662.75,85.0,93.26,583.05,0
RB0038,2026-05,12,347.5,190.8,0.5491,0.9872,4006.62,85.0,80.13,727.67,1
RB0038,2026-06,13,344.5,213.1,0.6187,0.9786,4475.42,85.0,89.51,563.92,0
RB0039,2025-05,0,342.8,64.1,0.1869,0.9739,1409.55,85.0,26.91,589.53,0
RB0039,2025-06,1,339.7,123.5,0.3635,0.9649,2716.21,85.0,51.85,685.09,0
RB0039,2025-07,2,348.4,190.3,0.5462,0.9897,4185.86,85.0,79.91,588.93,0
RB0039,2025-08,3,335.3,279.2,0.8326,0.9526,6141.99,85.0,117.26,430.39,0
RB0039,2025-09,4,339.0,257.3,0.7589,0.9632,5660.37,85.0,108.06,548.68,0
RB0039,2025-10,5,336.0,256.6,0.7635,0.9546,5644.15,85.0,107.75,446.24,0
RB0039,2025-11,6,346.0,245.2,0.7086,0.983,5394.17,85.0,102.98,816.47,0
RB0039,2025-12,7,344.0,244.9,0.7119,0.9774,5387.89,85.0,102.86,748.8,0
RB0039,2026-01,8,346.4,284.8,0.822,0.9841,6264.57,85.0,119.6,697.29,0
RB0039,2026-02,9,340.8,243.4,0.7141,0.9682,5354.49,85.0,102.22,503.3,0
RB0039,2026-03,10,337.6,238.9,0.7078,0.959,5256.68,85.0,100.35,702.9,0
RB0039,2026-04,11,345.6,254.3,0.7357,0.982,5594.35,85.0,106.8,535.38,0
RB0039,2026-05,12,345.8,258.9,0.7485,0.9825,5695.34,85.0,108.73,755.92,0
RB0039,2026-06,13,339.4,258.5,0.7617,0.9643,5687.98,85.0,108.59,649.1,0
RB0040,2025-05,0,344.9,49.6,0.1439,0.9797,1042.0,85.0,20.84,744.48,0
RB0040,2025-06,1,338.0,98.0,0.2898,0.9602,2057.16,85.0,41.14,764.33,0
RB0040,2025-07,2,337.2,144.9,0.4297,0.9579,3042.29,85.0,60.85,492.73,0
RB0040,2025-08,3,336.0,197.4,0.5875,0.9546,4145.74,85.0,82.91,440.38,1
RB0040,2025-09,4,341.0,225.6,0.6615,0.9686,4736.68,85.0,94.73,536.21,0
RB0040,2025-10,5,340.1,194.0,0.5703,0.9663,4073.54,85.0,81.47,650.09,0
RB0040,2025-11,6,346.7,199.4,0.5751,0.985,4187.07,85.0,83.74,428.6,0
RB0040,2025-12,7,335.6,188.1,0.5604,0.9535,3950.04,85.0,79.0,553.62,0
RB0040,2026-01,8,335.2,209.1,0.6238,0.9522,4391.11,85.0,87.82,680.88,0
RB0040,2026-02,9,343.0,218.5,0.6369,0.9746,4588.55,85.0,91.77,513.6,0
RB0040,2026-03,10,339.8,222.5,0.655,0.9652,4673.45,85.0,93.47,716.84,0
RB0040,2026-04,11,336.3,200.6,0.5965,0.9553,4212.37,85.0,84.25,678.27,0
RB0040,2026-05,12,347.2,212.6,0.6122,0.9863,4463.89,85.0,89.28,735.98,1
RB0040,2026-06,13,339.2,220.2,0.6491,0.9637,4624.2,85.0,92.48,697.97,0
RB0041,2025-05,0,341.8,42.8,0.1252,0.9709,855.46,85.0,17.96,907.28,0
RB0041,2025-06,1,335.6,74.2,0.2212,0.9534,1484.45,85.0,31.17,725.47,0
RB0041,2025-07,2,338.8,115.3,0.3403,0.9625,2305.96,85.0,48.43,856.84,0
RB0041,2025-08,3,334.8,170.1,0.5081,0.9511,3402.31,85.0,71.45,831.12,0
RB0041,2025-09,4,345.6,180.2,0.5213,0.9819,3603.48,85.0,75.67,769.94,0
RB0041,2025-10,5,347.3,177.2,0.5103,0.9866,3544.43,85.0,74.43,611.05,0
RB0041,2025-11,6,344.5,172.6,0.5009,0.9787,3451.65,85.0,72.48,604.31,0
RB0041,2025-12,7,335.9,167.7,0.4991,0.9544,3353.1,85.0,70.42,1002.47,0
RB0041,2026-01,8,336.5,162.3,0.4825,0.956,3247.0,85.0,68.19,589.76,0
RB0041,2026-02,9,348.0,178.6,0.5133,0.9885,3572.2,85.0,75.02,749.44,0
RB0041,2026-03,10,348.2,167.5,0.4811,0.9893,3350.44,85.0,70.36,679.59,0
RB0041,2026-04,11,337.5,175.1,0.5187,0.9588,3501.21,85.0,73.53,759.58,0
RB0041,2026-05,12,342.4,156.8,0.4579,0.9727,3135.77,85.0,65.85,646.61,0
RB0041,2026-06,13,343.6,151.7,0.4413,0.9763,3033.12,85.0,63.7,699.87,0
RB0042,2025-05,0,345.4,49.1,0.1423,0.9813,1031.9,85.0,20.64,769.28,0
RB0042,2025-06,1,338.9,96.6,0.2851,0.9628,2029.36,85.0,40.59,432.99,0
RB0042,2025-07,2,334.5,167.1,0.4997,0.9503,3510.13,85.0,70.2,818.45,0
RB0042,2025-08,3,335.0,213.0,0.6359,0.9518,4474.02,85.0,89.48,545.78,0
RB0042,2025-09,4,346.2,215.0,0.6208,0.9837,4514.27,85.0,90.29,460.27,0
RB0042,2025-10,5,341.3,209.3,0.6133,0.9696,4395.8,85.0,87.92,831.75,0
RB0042,2025-11,6,341.3,201.1,0.5891,0.9696,4222.05,85.0,84.44,676.62,0
RB0042,2025-12,7,341.7,191.8,0.5613,0.9706,4027.55,85.0,80.55,721.6,0
RB0042,2026-01,8,334.4,207.0,0.6189,0.9501,4346.44,85.0,86.93,496.12,0
RB0042,2026-02,9,337.7,211.8,0.6273,0.9594,4448.81,85.0,88.98,677.72,0
RB0042,2026-03,10,336.7,189.8,0.5638,0.9565,3986.06,85.0,79.72,815.52,0
RB0042,2026-04,11,347.9,198.2,0.5697,0.9883,4161.86,85.0,83.24,659.68,0
RB0042,2026-05,12,338.6,222.8,0.6579,0.962,4678.28,85.0,93.57,688.11,0
RB0042,2026-06,13,334.6,205.1,0.6129,0.9507,4307.34,85.0,86.15,708.2,0
RB0043,2025-05,0,335.9,37.0,0.1101,0.9542,739.87,85.0,15.54,733.21,0
RB0043,2025-06,1,341.7,89.0,0.2604,0.9707,1779.48,85.0,37.37,819.02,0
RB0043,2025-07,2,346.6,117.1,0.338,0.9846,2342.97,85.0,49.2,951.62,0
RB0043,2025-08,3,347.7,175.5,0.5047,0.9877,3509.41,85.0,73.7,922.28,0
RB0043,2025-09,4,347.9,153.3,0.4407,0.9884,3066.47,85.0,64.4,837.21,0
RB0043,2025-10,5,338.6,165.9,0.49,0.962,3318.46,85.0,69.69,663.22,1
RB0043,2025-11,6,344.6,151.6,0.44,0.9789,3031.88,85.0,63.67,687.21,0
RB0043,2025-12,7,337.1,147.1,0.4365,0.9576,2942.98,85.0,61.8,891.32,0
RB0043,2026-01,8,337.1,155.3,0.4608,0.9576,3106.38,85.0,65.23,756.61,0
RB0043,2026-02,9,347.5,157.3,0.4527,0.9871,3146.09,85.0,66.07,730.92,0
RB0043,2026-03,10,341.1,165.0,0.4839,0.969,3300.82,85.0,69.32,910.71,0
RB0043,2026-04,11,334.4,149.6,0.4474,0.9501,2992.59,85.0,62.84,641.78,0
RB0043,2026-05,12,334.9,171.7,0.5126,0.9513,3433.17,85.0,72.1,548.99,0
RB0043,2026-06,13,334.9,152.7,0.4561,0.9514,3054.62,85.0,64.15,812.74,0
RB0044,2025-05,0,348.3,18.7,0.0537,0.9896,355.65,85.0,7.86,675.83,0
RB0044,2025-06,1,343.3,37.2,0.1084,0.9753,706.79,85.0,15.62,1116.47,0
RB0044,2025-07,2,345.9,54.3,0.1571,0.9827,1032.48,85.0,22.82,1008.12,0
RB0044,2025-08,3,334.4,74.7,0.2234,0.9501,1419.19,85.0,31.37,684.1,0
RB0044,2025-09,4,342.9,68.9,0.2008,0.9742,1308.33,85.0,28.92,1035.82,0
RB0044,2025-10,5,345.1,71.3,0.2066,0.9804,1354.74,85.0,29.95,654.55,0
RB0044,2025-11,6,335.7,67.1,0.1998,0.9538,1274.34,85.0,28.17,674.42,0
RB0044,2025-12,7,346.1,75.7,0.2188,0.9832,1438.68,85.0,31.8,901.69,0
RB0044,2026-01,8,344.7,74.5,0.216,0.9794,1414.81,85.0,31.27,826.67,0
RB0044,2026-02,9,340.8,81.4,0.239,0.9681,1547.42,85.0,34.21,774.19,0
RB0044,2026-03,10,339.1,77.9,0.2298,0.9633,1480.51,85.0,32.73,970.36,0
RB0044,2026-04,11,343.0,77.2,0.2252,0.9744,1467.4,85.0,32.44,713.54,0
RB0044,2026-05,12,337.9,77.7,0.2298,0.9601,1475.62,85.0,32.62,875.72,0
RB0044,2026-06,13,341.1,75.4,0.221,0.9691,1432.62,85.0,31.67,632.35,0
RB0045,2025-05,0,336.5,41.3,0.1226,0.956,825.28,85.0,17.33,856.83,0
RB0045,2025-06,1,345.3,78.2,0.2265,0.9809,1563.75,85.0,32.84,966.55,0
RB0045,2025-07,2,339.3,126.0,0.3714,0.964,2520.86,85.0,52.94,941.38,0
RB0045,2025-08,3,343.6,148.7,0.4326,0.9762,2973.23,85.0,62.44,516.65,0
RB0045,2025-09,4,343.4,161.8,0.4712,0.9756,3236.65,85.0,67.97,997.93,0
RB0045,2025-10,5,347.3,150.7,0.4338,0.9866,3013.07,85.0,63.27,552.48,0
RB0045,2025-11,6,344.6,156.4,0.4539,0.979,3128.33,85.0,65.69,823.2,0
RB0045,2025-12,7,340.1,151.2,0.4445,0.9662,3023.24,85.0,63.49,732.91,0
RB0045,2026-01,8,341.4,176.9,0.5181,0.97,3537.88,85.0,74.3,773.75,0
RB0045,2026-02,9,339.6,179.1,0.5273,0.9648,3581.53,85.0,75.21,703.96,0
RB0045,2026-03,10,341.7,165.3,0.4838,0.9706,3305.57,85.0,69.42,525.39,0
RB0045,2026-04,11,342.4,158.6,0.4632,0.9727,3171.66,85.0,66.6,838.1,0
RB0045,2026-05,12,340.7,159.5,0.4683,0.9678,3190.63,85.0,67.0,989.11,1
RB0045,2026-06,13,340.5,165.0,0.4847,0.9672,3300.73,85.0,69.32,847.93,0
RB0046,2025-05,0,343.4,19.7,0.0572,0.9755,373.47,85.0,8.26,842.02,0
RB0046,2025-06,1,347.6,41.7,0.1199,0.9876,792.03,85.0,17.51,1089.67,0
RB0046,2025-07,2,335.7,56.8,0.1693,0.9537,1079.59,85.0,23.86,902.1,0
RB0046,2025-08,3,347.4,81.9,0.2358,0.9868,1556.21,85.0,34.4,1063.3,0
RB0046,2025-09,4,342.5,70.9,0.2069,0.973,1346.36,85.0,29.76,806.8,1
RB0046,2025-10,5,340.8,76.4,0.2241,0.9683,1451.23,85.0,32.08,977.34,0
RB0046,2025-11,6,338.7,76.6,0.226,0.9623,1454.81,85.0,32.16,942.2,0
RB0046,2025-12,7,347.9,75.9,0.2181,0.9884,1442.03,85.0,31.88,599.02,0
RB0046,2026-01,8,342.8,77.9,0.2274,0.9738,1480.64,85.0,32.73,729.33,0
RB0046,2026-02,9,337.7,75.7,0.2242,0.9593,1438.4,85.0,31.8,592.27,0
RB0046,2026-03,10,338.9,74.5,0.2198,0.9629,1415.59,85.0,31.29,653.98,0
RB0046,2026-04,11,337.0,71.4,0.2119,0.9573,1356.43,85.0,29.98,823.43,0
RB0046,2026-05,12,337.9,72.4,0.2141,0.9599,1374.72,85.0,30.39,935.62,0
RB0046,2026-06,13,339.7,75.3,0.2217,0.9651,1431.08,85.0,31.63,1120.65,0
RB0047,2025-05,0,348.2,20.1,0.0577,0.9893,381.82,85.0,8.44,760.4,0
RB0047,2025-06,1,342.4,40.2,0.1174,0.9727,763.79,85.0,16.88,1117.49,0
RB0047,2025-07,2,344.1,62.2,0.1808,0.9776,1182.31,85.0,26.14,1066.27,0
RB0047,2025-08,3,335.1,72.9,0.2177,0.9519,1385.97,85.0,30.64,589.87,1
RB0047,2025-09,4,346.8,76.1,0.2194,0.9854,1445.67,85.0,31.96,1010.87,0
RB0047,2025-10,5,337.6,71.6,0.2122,0.959,1361.2,85.0,30.09,1035.47,0
RB0047,2025-11,6,336.8,68.5,0.2035,0.9569,1302.34,85.0,28.79,869.76,0
RB0047,2025-12,7,341.2,68.5,0.2008,0.9692,1301.34,85.0,28.77,986.65,0
RB0047,2026-01,8,342.2,77.2,0.2257,0.9721,1467.31,85.0,32.44,1159.15,0
RB0047,2026-02,9,345.5,82.0,0.2373,0.9816,1557.71,85.0,34.43,815.68,0
RB0047,2026-03,10,338.9,69.0,0.2037,0.9629,1311.55,85.0,28.99,866.22,0
RB0047,2026-04,11,344.5,69.2,0.2009,0.9787,1315.2,85.0,29.07,863.87,1
RB0047,2026-05,12,341.6,71.9,0.2104,0.9705,1365.42,85.0,30.18,956.81,0
RB0047,2026-06,13,348.2,72.1,0.207,0.9893,1369.27,85.0,30.27,1133.0,0
RB0048,2025-05,0,345.3,62.8,0.182,0.9809,1382.18,85.0,26.39,818.53,0
RB0048,2025-06,1,338.7,134.1,0.3959,0.9621,2949.5,85.0,56.31,795.48,0
RB0048,2025-07,2,344.2,216.6,0.6294,0.9778,4766.22,85.0,90.99,585.13,0
RB0048,2025-08,3,343.7,265.5,0.7725,0.9764,5841.34,85.0,111.52,583.05,0
RB0048,2025-09,4,347.6,282.0,0.8112,0.9875,6203.28,85.0,118.43,552.01,0
RB0048,2025-10,5,335.0,274.4,0.8191,0.9517,6036.89,85.0,115.25,627.56,0
RB0048,2025-11,6,348.1,244.8,0.7034,0.9888,5386.33,85.0,102.83,423.12,0
RB0048,2025-12,7,336.7,253.7,0.7534,0.9565,5580.32,85.0,106.53,420.74,0
RB0048,2026-01,8,347.7,295.6,0.8503,0.9877,6503.57,85.0,124.16,782.19,0
RB0048,2026-02,9,345.9,287.3,0.8307,0.9827,6321.35,85.0,120.68,783.42,0
RB0048,2026-03,10,339.6,263.4,0.7757,0.9647,5794.66,85.0,110.63,761.8,0
RB0048,2026-04,11,338.3,250.6,0.7409,0.961,5513.57,85.0,105.26,459.02,0
RB0048,2026-05,12,342.8,285.9,0.834,0.9739,6289.8,85.0,120.08,517.54,0
RB0048,2026-06,13,345.8,268.3,0.7759,0.9823,5902.14,85.0,112.68,767.98,0
RB0049,2025-05,0,335.5,50.9,0.1518,0.953,1069.23,85.0,21.38,526.92,0
RB0049,2025-06,1,335.5,102.7,0.3061,0.9532,2156.68,85.0,43.13,437.86,0
RB0049,2025-07,2,346.9,158.7,0.4573,0.9856,3331.91,85.0,66.64,504.45,0
RB0049,2025-08,3,342.9,220.8,0.644,0.9742,4637.55,85.0,92.75,811.66,0
RB0049,2025-09,4,345.3,213.3,0.6177,0.9811,4479.71,85.0,89.59,723.98,0
RB0049,2025-10,5,340.1,212.2,0.624,0.9662,4457.01,85.0,89.14,708.64,0
RB0049,2025-11,6,345.2,211.8,0.6134,0.9807,4446.9,85.0,88.94,458.16,0
RB0049,2025-12,7,338.9,188.5,0.5562,0.9628,3958.56,85.0,79.17,597.13,0
RB0049,2026-01,8,345.8,201.3,0.5822,0.9824,4227.83,85.0,84.56,557.38,0
RB0049,2026-02,9,339.8,190.2,0.5598,0.9654,3994.94,85.0,79.9,657.98,0
RB0049,2026-03,10,335.7,216.1,0.6436,0.9538,4537.81,85.0,90.76,834.83,0
RB0049,2026-04,11,336.9,201.7,0.5989,0.957,4236.74,85.0,84.73,718.84,0
RB0049,2026-05,12,345.3,226.6,0.6564,0.9809,4759.39,85.0,95.19,581.64,0
RB0049,2026-06,13,335.2,207.5,0.619,0.9523,4357.53,85.0,87.15,748.68,0
RB0050,2025-06,0,340.4,18.5,0.0542,0.9671,350.65,85.0,7.75,651.5,0
RB0050,2025-07,1,342.0,35.3,0.1031,0.9717,670.21,85.0,14.82,929.46,0
RB0050,2025-08,2,335.2,53.7,0.1603,0.9522,1020.51,85.0,22.56,1049.48,0
RB0050,2025-09,3,346.5,77.2,0.2228,0.9844,1467.1,85.0,32.43,984.42,0
RB0050,2025-10,4,346.4,82.9,0.2394,0.9842,1575.84,85.0,34.83,744.97,0
RB0050,2025-11,5,334.5,78.5,0.2347,0.9504,1492.01,85.0,32.98,944.21,0
RB0050,2025-12,6,343.3,78.1,0.2276,0.9752,1484.32,85.0,32.81,795.51,0
RB0050,2026-01,7,343.9,80.5,0.2342,0.977,1530.37,85.0,33.83,848.44,0
RB0050,2026-02,8,341.2,67.6,0.1981,0.9694,1284.65,85.0,28.4,696.38,0
RB0050,2026-03,9,343.1,70.1,0.2043,0.9746,1331.43,85.0,29.43,811.72,0
RB0050,2026-04,10,344.8,81.4,0.236,0.9797,1546.37,85.0,34.18,780.47,0
RB0050,2026-05,11,339.0,80.6,0.2379,0.9629,1532.03,85.0,33.87,1157.25,0
RB0050,2026-06,12,338.0,74.7,0.2211,0.9602,1419.71,85.0,31.38,749.03,0
RB0051,2025-06,0,343.0,65.0,0.1895,0.9744,1429.62,85.0,27.29,475.47,0
RB0051,2025-07,1,337.5,134.1,0.3974,0.9587,2950.23,85.0,56.32,809.83,0
RB0051,2025-08,2,341.3,186.6,0.5469,0.9695,4105.76,85.0,78.38,462.01,0
RB0051,2025-09,3,339.3,258.8,0.7629,0.9639,5694.46,85.0,108.71,588.88,0
RB0051,2025-10,4,341.2,256.7,0.7525,0.9692,5648.31,85.0,107.83,650.56,0
RB0051,2025-11,5,345.7,267.0,0.7723,0.9822,5873.99,85.0,112.14,471.29,0
RB0051,2025-12,6,335.6,279.8,0.8335,0.9535,6154.68,85.0,117.5,424.4,0
RB0051,2026-01,7,344.0,289.7,0.8422,0.9773,6374.15,85.0,121.69,464.75,0
RB0051,2026-02,8,334.5,254.5,0.7608,0.9502,5598.61,85.0,106.88,778.77,0
RB0051,2026-03,9,346.7,243.8,0.7032,0.985,5363.67,85.0,102.4,834.54,0
RB0051,2026-04,10,345.6,285.3,0.8256,0.9818,6277.32,85.0,119.84,716.09,0
RB0051,2026-05,11,341.8,282.7,0.8272,0.971,6220.19,85.0,118.75,458.61,0
RB0051,2026-06,12,345.2,293.6,0.8505,0.9808,6459.73,85.0,123.32,578.64,0
RB0052,2025-06,0,334.6,51.7,0.1546,0.9506,1086.55,85.0,21.73,514.79,0
RB0052,2025-07,1,335.0,98.8,0.2951,0.9516,2075.57,85.0,41.51,787.33,0
RB0052,2025-08,2,338.0,139.9,0.4137,0.9604,2936.99,85.0,58.74,792.92,0
RB0052,2025-09,3,341.9,221.8,0.6488,0.9712,4657.67,85.0,93.15,654.49,0
RB0052,2025-10,4,347.0,192.8,0.5557,0.9857,4049.0,85.0,80.98,709.37,0
RB0052,2025-11,5,343.9,210.5,0.6121,0.9771,4420.81,85.0,88.42,626.01,0
RB0052,2025-12,6,345.5,192.5,0.557,0.9817,4041.74,85.0,80.83,774.92,0
RB0052,2026-01,7,347.8,210.7,0.6056,0.9882,4423.84,85.0,88.48,594.28,0
RB0052,2026-02,8,348.4,199.1,0.5714,0.9897,4180.3,85.0,83.61,448.95,0
RB0052,2026-03,9,346.6,204.8,0.5907,0.9847,4299.78,85.0,86.0,557.69,0
RB0052,2026-04,10,343.0,213.6,0.6227,0.9744,4484.68,85.0,89.69,461.17,0
RB0052,2026-05,11,348.4,200.2,0.5747,0.9896,4203.99,85.0,84.08,741.46,0
RB0052,2026-06,12,335.6,204.8,0.6101,0.9535,4300.37,85.0,86.01,827.13,0
RB0053,2025-06,0,340.3,52.1,0.1531,0.9669,1094.52,85.0,21.89,821.96,0
RB0053,2025-07,1,343.9,95.3,0.277,0.977,2000.37,85.0,40.01,804.24,0
RB0053,2025-08,2,348.1,161.3,0.4633,0.9889,3386.81,85.0,67.74,580.12,0
RB0053,2025-09,3,344.9,189.7,0.5501,0.9799,3984.3,85.0,79.69,503.37,0
RB0053,2025-10,4,342.0,227.4,0.6648,0.9716,4774.51,85.0,95.49,831.61,0
RB0053,2025-11,5,344.8,226.1,0.6558,0.9795,4747.88,85.0,94.96,655.08,0
RB0053,2025-12,6,334.6,219.5,0.6559,0.9506,4608.94,85.0,92.18,631.41,0
RB0053,2026-01,7,334.9,217.5,0.6495,0.9513,4567.44,85.0,91.35,805.92,1
RB0053,2026-02,8,337.6,203.0,0.6013,0.9591,4263.12,85.0,85.26,684.32,0
RB0053,2026-03,9,338.8,204.3,0.603,0.9625,4290.55,85.0,85.81,467.49,0
RB0053,2026-04,10,339.3,214.2,0.6313,0.9641,4499.21,85.0,89.98,527.74,0
RB0053,2026-05,11,346.5,203.3,0.5866,0.9844,4268.37,85.0,85.37,660.6,0
RB0053,2026-06,12,346.7,227.1,0.655,0.985,4769.14,85.0,95.38,461.31,0
RB0054,2025-06,0,338.3,61.5,0.1817,0.9611,1352.31,85.0,25.82,771.98,0
RB0054,2025-07,1,347.5,135.6,0.3901,0.9871,2982.11,85.0,56.93,683.17,0
RB0054,2025-08,2,347.9,200.4,0.576,0.9882,4408.24,85.0,84.16,757.74,0
RB0054,2025-09,3,348.2,298.4,0.8569,0.9892,6564.07,85.0,125.31,793.39,0
RB0054,2025-10,4,347.1,296.3,0.8535,0.9862,6518.29,85.0,124.44,574.75,0
RB0054,2025-11,5,339.1,280.7,0.8278,0.9633,6174.79,85.0,117.88,442.23,1
RB0054,2025-12,6,347.2,258.5,0.7447,0.9862,5687.94,85.0,108.59,532.16,0
RB0054,2026-01,7,335.4,272.7,0.8128,0.953,5998.46,85.0,114.52,607.96,0
RB0054,2026-02,8,338.3,246.0,0.7272,0.961,5411.66,85.0,103.31,439.47,0
RB0054,2026-03,9,346.1,270.9,0.7829,0.9831,5960.15,85.0,113.78,621.49,0
RB0054,2026-04,10,344.6,243.6,0.7067,0.979,5358.18,85.0,102.29,615.57,0
RB0054,2026-05,11,344.4,258.4,0.7504,0.9783,5684.89,85.0,108.53,503.26,0
RB0054,2026-06,12,339.2,269.5,0.7946,0.9638,5930.05,85.0,113.21,800.04,0
RB0055,2025-06,0,334.4,50.9,0.1521,0.95,1068.12,85.0,21.36,729.93,0
RB0055,2025-07,1,338.9,101.1,0.2982,0.9629,2122.85,85.0,42.46,748.42,0
RB0055,2025-08,2,338.6,166.0,0.4902,0.9621,3485.93,85.0,69.72,475.21,0
RB0055,2025-09,3,340.7,199.3,0.585,0.9678,4184.77,85.0,83.7,451.38,0
RB0055,2025-10,4,335.4,187.2,0.5582,0.9529,3931.93,85.0,78.64,421.92,0
RB0055,2025-11,5,336.1,210.9,0.6277,0.9547,4429.81,85.0,88.6,637.62,0
RB0055,2025-12,6,347.3,222.3,0.6401,0.9867,4668.49,85.0,93.37,650.28,0
RB0055,2026-01,7,336.8,201.6,0.5986,0.9568,4233.58,85.0,84.67,683.42,0
RB0055,2026-02,8,338.8,189.3,0.5587,0.9626,3975.59,85.0,79.51,566.07,0
RB0055,2026-03,9,348.1,207.1,0.5949,0.9888,4348.11,85.0,86.96,765.42,0
RB0055,2026-04,10,334.5,221.0,0.6608,0.9503,4641.48,85.0,92.83,500.11,0
RB0055,2026-05,11,336.5,209.1,0.6213,0.9561,4390.71,85.0,87.81,538.45,0
RB0055,2026-06,12,342.1,222.2,0.6495,0.9719,4666.55,85.0,93.33,670.14,0
RB0056,2025-06,0,348.5,64.5,0.1851,0.99,1418.69,85.0,27.08,588.9,0
RB0056,2025-07,1,345.6,131.7,0.3811,0.9817,2897.24,85.0,55.31,527.14,0
RB0056,2025-08,2,336.8,198.8,0.5903,0.9568,4373.76,85.0,83.5,599.64,0
RB0056,2025-09,3,340.4,261.8,0.7691,0.967,5759.67,85.0,109.96,431.52,0
